24-Mar-2017 03-39-53	999	1	experiment created
24-Mar-2017 03-39-53	999	1	experiment started
24-Mar-2017 03-39-54	123	2	beginning practice trials
24-Mar-2017 03-39-55	123	2	presenting practice trial 0
24-Mar-2017 03-40-53	999	1	creating practice trials
24-Mar-2017 03-40-53	999	1	finished generating practice trials
24-Mar-2017 03-40-53	999	1	creating experiment trials
24-Mar-2017 03-40-53	999	1	finished generating experiment trials
24-Mar-2017 03-40-53	999	1	experiment created
24-Mar-2017 03-40-53	999	1	experiment started
24-Mar-2017 03-40-54	123	2	beginning practice trials
24-Mar-2017 03-40-55	123	2	presenting practice trial 0
24-Mar-2017 03-41-22	999	1	creating practice trials
24-Mar-2017 03-41-22	999	1	finished generating practice trials
24-Mar-2017 03-41-22	999	1	creating experiment trials
24-Mar-2017 03-41-22	999	1	finished generating experiment trials
24-Mar-2017 03-41-22	999	1	experiment created
24-Mar-2017 03-41-22	999	1	experiment started
24-Mar-2017 03-41-24	123	2	beginning practice trials
24-Mar-2017 03-41-24	123	2	presenting practice trial 0
24-Mar-2017 03-42-07	999	1	creating practice trials
24-Mar-2017 03-42-07	999	1	finished generating practice trials
24-Mar-2017 03-42-07	999	1	creating experiment trials
24-Mar-2017 03-42-07	999	1	finished generating experiment trials
24-Mar-2017 03-42-07	999	1	experiment created
24-Mar-2017 03-42-07	999	1	experiment started
24-Mar-2017 03-42-09	123	2	beginning practice trials
24-Mar-2017 03-42-09	123	2	presenting practice trial 0
24-Mar-2017 03-43-35	999	1	creating practice trials
24-Mar-2017 03-44-06	999	1	creating practice trials
24-Mar-2017 03-44-06	999	1	finished generating practice trials
24-Mar-2017 03-44-06	999	1	creating experiment trials
24-Mar-2017 03-44-06	999	1	finished generating experiment trials
24-Mar-2017 03-44-06	999	1	experiment created
24-Mar-2017 03-44-06	999	1	experiment started
24-Mar-2017 03-44-08	123	2	beginning practice trials
24-Mar-2017 03-44-09	123	2	presenting practice trial 0
24-Mar-2017 03-44-11	123	2	1	same	279	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	279	10	0	1	823
24-Mar-2017 03-44-11	123	2	presenting practice trial 1
24-Mar-2017 03-44-14	123	2	6	change	327	6	348	3	196	9	262	11	342	0	341	7	256	6	1	1	1478
24-Mar-2017 03-44-14	123	2	presenting practice trial 2
24-Mar-2017 03-44-17	123	2	5	same	131	4	36	12	174	2	163	10	32	1	-1	-1	131	4	1	0	1353
24-Mar-2017 03-44-17	123	2	presenting practice trial 3
24-Mar-2017 03-44-20	123	2	6	same	56	12	138	0	14	3	223	9	93	6	65	7	56	12	0	1	765
24-Mar-2017 03-44-20	123	2	presenting practice trial 4
24-Mar-2017 03-44-22	123	2	3	same	269	8	262	3	31	12	-1	-1	-1	-1	-1	-1	269	8	0	1	988
24-Mar-2017 03-44-22	123	2	presenting practice trial 5
24-Mar-2017 03-44-24	123	2	1	change	205	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	160	3	0	0	430
24-Mar-2017 03-44-24	123	2	presenting practice trial 6
24-Mar-2017 03-44-26	123	2	1	same	354	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	354	1	0	1	742
24-Mar-2017 03-44-26	123	2	presenting practice trial 7
24-Mar-2017 03-44-29	123	2	2	change	211	10	217	6	-1	-1	-1	-1	-1	-1	-1	-1	258	10	1	1	781
24-Mar-2017 03-44-29	123	2	presenting practice trial 8
24-Mar-2017 03-44-31	123	2	4	same	317	7	125	0	61	11	357	4	-1	-1	-1	-1	317	7	0	1	600
24-Mar-2017 03-44-31	123	2	presenting practice trial 9
24-Mar-2017 03-44-33	123	2	5	same	161	6	200	5	289	3	180	12	86	0	-1	-1	161	6	0	1	880
24-Mar-2017 03-44-33	123	2	beginning experiment trials
24-Mar-2017 03-45-03	999	1	creating practice trials
24-Mar-2017 03-45-03	999	1	finished generating practice trials
24-Mar-2017 03-45-03	999	1	creating experiment trials
24-Mar-2017 03-45-03	999	1	finished generating experiment trials
24-Mar-2017 03-45-03	999	1	experiment created
24-Mar-2017 03-45-03	999	1	experiment started
24-Mar-2017 03-45-05	123	2	beginning practice trials
24-Mar-2017 03-45-05	123	2	presenting practice trial 0
24-Mar-2017 03-45-08	123	2	4	change	171	10	191	5	70	2	118	6	-1	-1	-1	-1	73	10	1	1	1140
24-Mar-2017 03-45-08	123	2	presenting practice trial 1
24-Mar-2017 03-45-12	123	2	4	change	332	3	36	6	242	4	90	2	-1	-1	-1	-1	243	3	1	1	2714
24-Mar-2017 03-45-12	123	2	presenting practice trial 2
24-Mar-2017 03-45-16	123	2	2	change	215	3	45	4	-1	-1	-1	-1	-1	-1	-1	-1	137	3	1	1	2651
24-Mar-2017 03-45-16	123	2	presenting practice trial 3
24-Mar-2017 03-45-21	123	2	3	same	324	6	354	0	112	7	-1	-1	-1	-1	-1	-1	324	6	1	0	3043
24-Mar-2017 03-45-21	123	2	presenting practice trial 4
24-Mar-2017 03-45-23	123	2	5	change	158	10	114	7	52	3	310	6	157	0	-1	-1	15	10	1	1	886
24-Mar-2017 03-45-23	123	2	presenting practice trial 5
24-Mar-2017 03-45-26	123	2	5	same	195	5	310	11	287	9	156	0	180	6	-1	-1	195	5	0	1	1042
24-Mar-2017 03-45-26	123	2	presenting practice trial 6
24-Mar-2017 03-45-28	123	2	1	change	290	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	209	11	1	1	1139
24-Mar-2017 03-45-28	123	2	presenting practice trial 7
24-Mar-2017 03-45-31	123	2	4	change	164	10	108	2	114	1	57	8	-1	-1	-1	-1	110	10	1	1	1401
24-Mar-2017 03-45-31	123	2	presenting practice trial 8
24-Mar-2017 03-45-34	123	2	2	change	225	3	4	6	-1	-1	-1	-1	-1	-1	-1	-1	116	3	1	1	1215
24-Mar-2017 03-45-34	123	2	presenting practice trial 9
24-Mar-2017 03-45-38	123	2	1	same	258	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	258	6	1	0	2335
24-Mar-2017 03-45-38	123	2	beginning experiment trials
24-Mar-2017 03-45-39	123	2	presenting experiment trials 0
24-Mar-2017 03-49-09	999	1	creating practice trials
24-Mar-2017 03-49-09	999	1	finished generating practice trials
24-Mar-2017 03-49-09	999	1	creating experiment trials
24-Mar-2017 03-49-09	999	1	finished generating experiment trials
24-Mar-2017 03-49-09	999	1	experiment created
24-Mar-2017 03-49-09	999	1	experiment started
24-Mar-2017 03-49-10	123	2	beginning practice trials
24-Mar-2017 03-49-11	123	2	presenting practice trial 0
24-Mar-2017 03-49-14	123	2	2	same	17	11	183	12	-1	-1	-1	-1	-1	-1	-1	-1	17	11	0	1	1526
24-Mar-2017 03-49-14	123	2	presenting practice trial 1
24-Mar-2017 03-49-18	123	2	4	same	93	3	50	10	238	4	133	5	-1	-1	-1	-1	93	3	0	1	2755
24-Mar-2017 03-49-18	123	2	presenting practice trial 2
